instance,count
./90-24-8-q.cnf,
./90-24-9-q.cnf,40497198923689070200141905961356911390062314862578845705616972752130772548029791173542613810292618627439162175395434683095404704013484611575409338586249270517385372955549739930009492828825663082990282779756158676311109764464363937870924137829114837835971011848143872888236012511808000283701063818249898117561564709724779061779412018669049735796019399243311478773961670174023399832602993986636804025530496354880847734714800365240356007122537132570896066975878881994297647518587313855304826771328983312177404917498776247611610845791182809176780224252480370707642414981825837639425581848157396740799820489698850738964111569618265746517024533189629308384967778770092032
./90-25-1-q.cnf,148238017394989067060406847052944598318571549738816662408041157268445530665289480358728815101057730653685701517297585467862244646512537938675252338789323248467523429297239857869172733682428259071781281596603051235367003777806457048103552634589244445473871650646648825419221076363880023258723415147951001599016129303056792051764951610169836540303397445571098620152592071122835682951545447844921868618755906042849166850853280889912150312663802363230065213791730017637102904787928816672951495188358532385227919629386585755253549566055014038864080133398279722704211116990004822744017234566702119374573178962987700154880040812893669512088831868081592902875582708241784568687722129231610065849982633993638048671464647459694706688
./90-25-10-q.cnf,74119008697494533530203423526472299159285774869408331204020578634222765332644740179364407550528865326842850758648792733931122323256268969337626169394661624233761714648619928934586366841214129535890640798301525617683501888903228524051776317294622222736935825323324412709610538181940011629361707573975500799508064651528396025882475805084918270151698722785549310076296035561417841475772723922460934309377953021424583425426640444956075156331901181615032606895865008818551452393964408336475747594179266192613959814693292877626774783027507019432040066699139861352105558495002411372008617283351059687286589481493850077440020406446834756044415934040796451437791354120892284343861064615805032924991316996819024335732323729847353344
./90-25-2-q.cnf,521149279904258438884242821670508353463728104550527328778269693521878818745158329386155990589656084329363794396749323910453203835395641190655184003556214545393637056123108875321310391852286848299231068113057601999337122656350825559739052230977812503619080021804624776864449096591765706768949506379515239996541079581059034556986158004503331587004131644585893586473956500041219197876526965079803444362813732181891602210031065628597403442958680183230698017236550843255439899645062246115845100271572965416816904947062215545813260193162158730381531718978327150131992208167985704959435590273562138426233832291753633357000143482829306878437299536224350049171970458662523874292773110579879137753845197633883764860617901225489203200
./90-25-3-q.cnf,370595043487472667651017117632361495796428874347041656020102893171113826663223700896822037752644326634214253793243963669655611616281344846688130846973308121168808573243099644672931834206070647679453203991507628088417509444516142620258881586473111113684679126616622063548052690909700058146808537869877503997540323257641980129412379025424591350758493613927746550381480177807089207378863619612304671546889765107122917127133202224780375781659505908075163034479325044092757261969822041682378737970896330963069799073466464388133873915137535097160200333495699306760527792475012056860043086416755298436432947407469250387200102032234173780222079670203982257188956770604461421719305323079025164624956584984095121678661618649236766720
./90-25-4-q.cnf,444714052184967201181220541158833794955714649216449987224123471805336591995868441076186445303173191961057104551892756403586733939537613816025757016367969745402570287891719573607518201047284777215343844789809153706101011333419371144310657903767733336421614951939946476257663229091640069776170245443853004797048387909170376155294854830509509620910192336713295860457776213368507048854636343534765605856267718128547500552559842669736450937991407089690195641375190052911308714363786450018854485565075597155683758888159757265760648698165042116592240400194839168112633350970014468232051703700106358123719536888963100464640122438681008536266495604244778708626748124725353706063166387694830197549947901980914146014393942379084120064
./90-25-5-q.cnf,296476034789978134120813694105889196637143099477633324816082314536891061330578960717457630202115461307371403034595170935724489293025075877350504677578646496935046858594479715738345467364856518143562563193206102470734007555612914096207105269178488890947743301293297650838442152727760046517446830295902003198032258606113584103529903220339673080606794891142197240305184142245671365903090895689843737237511812085698333701706561779824300625327604726460130427583460035274205809575857633345902990376717064770455839258773171510507099132110028077728160266796559445408422233980009645488034469133404238749146357925975400309760081625787339024177663736163185805751165416483569137375444258463220131699965267987276097342929294919389413376
./90-25-6-q.cnf,148238017394989067060406847052944598318571549738816662408041157268445530665289480358728815101057730653685701517297585467862244646512537938675252338789323248467523429297239857869172733682428259071781281596603051235367003777806457048103552634589244445473871650646648825419221076363880023258723415147951001599016129303056792051764951610169836540303397445571098620152592071122835682951545447844921868618755906042849166850853280889912150312663802363230065213791730017637102904787928816672951495188358532385227919629386585755253549566055014038864080133398279722704211116990004822744017234566702119374573178962987700154880040812893669512088831868081592902875582708241784568687722129231610065849982633993638048671464647459694706688
./90-25-7-q.cnf,74119008697494533530203423526472299159285774869408331204020578634222765332644740179364407550528865326842850758648792733931122323256268969337626169394661624233761714648619928934586366841214129535890640798301525617683501888903228524051776317294622222736935825323324412709610538181940011629361707573975500799508064651528396025882475805084918270151698722785549310076296035561417841475772723922460934309377953021424583425426640444956075156331901181615032606895865008818551452393964408336475747594179266192613959814693292877626774783027507019432040066699139861352105558495002411372008617283351059687286589481493850077440020406446834756044415934040796451437791354120892284343861064615805032924991316996819024335732323729847353344
./90-25-8-q.cnf,592952069579956268241627388211778393274286198955266649632164629073782122661157921434915260404230922614742806069190341871448978586050151754701009355157292993870093717188959431476690934729713036287125126386412204941468015111225828192414210538356977781895486602586595301676884305455520093034893660591804006396064517212227168207059806440679346161213589782284394480610368284491342731806181791379687474475023624171396667403413123559648601250655209452920260855166920070548411619151715266691805980753434129540911678517546343021014198264220056155456320533593118890816844467960019290976068938266808477498292715851950800619520163251574678048355327472326371611502330832967138274750888516926440263399930535974552194685858589838778826752
./90-25-9-q.cnf,76473680574145284549641343567092955391732567216791573171286979463026045932964661276981544643427441645362241860936188767745279377043798754404779149202396083182350152910009496379071974991900894332242635337822762439216965190488563634328201462140316245376985574901009371011328817303259578038851622661393362626054936456406358070039691909610473687608605411335956928233932271310301995924511719454787650392631811941569328034370400598251951445325477510047077557572702028904614442565537801557858537305041711752505046611784837002553821674785674585570612872773169542616373804539719742617072733817529784453353036614374559853154591367235139046237355295226601783040169918563026344036303672289909434758332258189253368950402042632519811072
./90-26-1-q.cnf,0
./90-26-10-q.cnf,6786180230409338596148263956194135719397292377987514274383783440624346287384702602277297430926119152365302478365554736068882752960978287106773524975128753455666302760895927993054839871892969014666432469085657947175581235828976252658690801135359288742417359190762093273654747074199045210206286499139486225874974282308321019806188157143400709384546762223004110948828764801691702851023136499925804293510480556575901529464595224904109915797081586250391132238919061783715372717010368745936293448616440781248111202885340545818791614807816272623568223401961656060472978410475581629624582768331233402756632187439229036581497508008420150077332975340230607240713138089983225253946931854792177316893584286738551225679335653978852214602557415034969830598314851422810317390700940789802290118656
./90-26-2-q.cnf,0
./90-26-3-q.cnf,115382634413805488525391864084362048970762275922059374271538270513259918314327911648729692030755216137534316424572756198954664538482812600268141019413949885025348240051137433756042481543123507678664465903042469992512388924133334185755663107173708767321701003837807330097315645166190233034972617286672823026185226849217671698662268136929746874206606318220255023182463601295551694392535025684940828598241786332619584179537952607947310220466623529492239370188616603670723390262811521265259423237185455554753958291520251558122709549209361682104913164370246388214391708887576196044195640760499395492874891297113317174614367193781286809681766026086733740219612224626564747544150331524071551679819532062458903405322047885260206323589289652497760915407855979497665202658632003871623507607552
./90-26-4-q.cnf,145689476832603061714804583424565261052359297615548886074590377983634200033861244792854823461968579045635410500558379976263258065507437457281616316158957260949660035210738741803480807245825240510843911363588340544351108015912055847828203397862165915189907372600396717646188435280721929199463597721913435374734005247301622890177073823853897247100214038775965909753008633667096239120513763215215419980932689005294171279115430205133067296394380176068168423509958754672692002536353685589532768466257164489215226696091063601079714092471321665263644451054946312134867958531748648243556252298460709745004139143488406596298294665484549455193565582711960111374826650311301921971542136723407129990881000634056129230472477423670601999184283891488635742545919965039863175811595513457107277971456
./90-26-5-q.cnf,759292174852139343844514202361608322259209815745164914561090554345323333423319160527124424976582712647000017761704589180217792446790121627570992514853089565973259386142968918910731168864425663433791969168408512208791204533006457222392105608497954468826677573642345010962980374642026049649497223434879222494896331523884033113777506449473172978649925448933291120297502408525565988905714362571868678517462077801754682987927172000685525321780361290852155855434767327381534568181082268971384591625349449457090564240971977995388153162539025262883944694565492361152771245582759483645674539198125054211176704019713442052300997017141371263712266752312699451767770768510297048355053794545503114280102727120697299828570895761067164193942422229340104088490407090887861333624546089993909533933568
./90-26-6-q.cnf,476418619515067823588714793638656202201857139291083867959899955667653856265612022291529050965698956954980403301461703015038614868574193962397485499515664041394986281501470694218497988307090612350614568889981811581986638138356992766991125087684991039263797693265785104917948470363624188015370806861100688624248678603221354110605494242806696770917600281683633644108236805349374738136918815731368582599191891954042154031640578510234055103862187476613117399488481460317825611407737894256555037882572203580919569719825554820635703945122525655142867259335210893272327056051927519150227161849803955583483422130016277366149645187225958439976324236745223185422914992006460893085523949518747052097319358193378697931652326752042142239336421790958496682974373076635520836784028919211864805605376
./90-26-7-q.cnf,0
./90-26-8-q.cnf,
./90-26-9-q.cnf,0
./90-30-1-q.cnf,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176
./90-30-10-q.cnf,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176
./90-30-2-q.cnf,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176
./90-30-3-q.cnf,6709579368448159465839663864267582614834999018588211152333244300822535542933179696141431338783622631510173950052549255823637413581215301345007156341216169958784186477195835603985934929922424260630359073314296949433654308237290129532479039994547083823826889256980351501624668070689229574588747794151424984096624936629979678981001610169746644133836263771472637653951379498185309957924795263950846872967709338373345996929679055994021511466841632141407827522707953057615299470075970359255491379774694136238256362642763653117147402969284324509065741656660082312758189430990188943614429584856859751975479528315142742737357876397153589871553093544821360395433400920761330876576422662532919798430584685758345856822626026925319771821161960749643640820006644236573020673082823503000672568494012668280360955862499512032085065106823686707290477902181916901817007219847263538568052238113031645115823262238117888054565348077034533711675779002104235321074136383134396749439167832681367006183132230100897538614282236934301537899606289962361621646594082506891329536
./90-30-4-q.cnf,2880356039669193107750062519707939322634588734642675329788670555076415481818156515727568064944562426495144546473089898531332327350683818576280322006737852726856486984061711427535605380760437021891624241646383486397454728186829971761287815939526081820401928982314650616684038612794482008543408779154999657789942957703646949948244402800651438063044298813018997047643744804139920652703321834943683844851425808759491182583562613193632487873971142249637345744795812156650950247634625620966024247997185632549458293185937666626030858289776613316356897480332556297483672153717420407320224662476281883464040401199569383131520877067084380671521954076256458794685775241556569096260867861836379209164163800258473794320724867903099823789073440947862669731562382768970419159825382029236733668308217847534554060426159656367043784238144545215874280060858419329567055083757796756635139250347014143906625078478968439366073888945311638843245946491680297778974251952066638738719553323364611436975207128405527842177623676895217205761261951196810355184228203110839877632
./90-30-5-q.cnf,7680949439117848287333500052554504860358903292380467546103121480203774618181750708606848173185499803987052123928239729416886206268490182870080858684634273938283965290831230473428281015361165391710997977723689297059879275164879924696767509172069551521071810619505734977824102967451952022782423411079999087439847887209725199861985074135070501501451463501383992127049986144373121740542191559849823586270468823358643153556166968516353300997256379332366255319455499084402533993692334989242731327992495020131888781829167111002748955439404302176951726614220150126623125743246454419520599099936751689237441069865518355017389005512225015124058544203350556785828733977484184256695647631563677891104436800689263451521932981074932863437529175860967119284166354050587784426201018744631289782155247593425477494469759083645450091301718787242331413495622451545512146890020791351027038000925371050417666875943915838309530370520831036915322523977814127410598005205511036636585475528972297165267219009081407579140329805053912548696698536524827613824608541628906340352
./90-30-6-q.cnf,7680949439117848287333500052554504860358903292380467546103121480203774618181750708606848173185499803987052123928239729416886206268490182870080858684634273938283965290831230473428281015361165391710997977723689297059879275164879924696767509172069551521071810619505734977824102967451952022782423411079999087439847887209725199861985074135070501501451463501383992127049986144373121740542191559849823586270468823358643153556166968516353300997256379332366255319455499084402533993692334989242731327992495020131888781829167111002748955439404302176951726614220150126623125743246454419520599099936751689237441069865518355017389005512225015124058544203350556785828733977484184256695647631563677891104436800689263451521932981074932863437529175860967119284166354050587784426201018744631289782155247593425477494469759083645450091301718787242331413495622451545512146890020791351027038000925371050417666875943915838309530370520831036915322523977814127410598005205511036636585475528972297165267219009081407579140329805053912548696698536524827613824608541628906340352
./90-30-7-q.cnf,
./90-30-8-q.cnf,5760712079338386215500125039415878645269177469285350659577341110152830963636313031455136129889124852990289092946179797062664654701367637152560644013475705453712973968123422855071210761520874043783248483292766972794909456373659943522575631879052163640803857964629301233368077225588964017086817558309999315579885915407293899896488805601302876126088597626037994095287489608279841305406643669887367689702851617518982365167125226387264975747942284499274691489591624313301900495269251241932048495994371265098916586371875333252061716579553226632713794960665112594967344307434840814640449324952563766928080802399138766263041754134168761343043908152512917589371550483113138192521735723672758418328327600516947588641449735806199647578146881895725339463124765537940838319650764058473467336616435695069108120852319312734087568476289090431748560121716838659134110167515593513270278500694028287813250156957936878732147777890623277686491892983360595557948503904133277477439106646729222873950414256811055684355247353790434411522523902393620710368456406221679755264
./90-30-9-q.cnf,4320534059503789661625093779561908983951883101964012994683005832614623222727234773591352097416843639742716819709634847796998491026025727864420483010106779090284730476092567141303408071140655532837436362469575229596182092280244957641931723909289122730602893473471975925026057919191723012815113168732499486684914436555470424922366604200977157094566448219528495571465617206209880979054982752415525767277138713139236773875343919790448731810956713374456018617193718234976425371451938431449036371995778448824187439778906499939046287434664919974535346220498834446225508230576130610980336993714422825196060601799354074697281315600626571007282931114384688192028662862334853644391301792754568813746245700387710691481087301854649735683610161421794004597343574153455628739738073043855100502462326771301831090639239484550565676357216817823811420091287628994350582625636695134952708875520521215859937617718452659049110833417967458264868919737520446668461377928099958108079329985046917155462810692608291763266435515342825808641892926795215532776342304666259816448
./90-34-1-q.cnf,7900995297962214529500330239057322189478659169872896797190928481514564189972568393577396791458118029553951069414311732674836224573211716377298500663977219153051797114647818919484779414595077969410955497927134934073011292455003334192219580153294052221016221976479957670598717806926271634458243740582156768571746177474941174181900037551967477967355856702287620617705873940450802381870990920789981502630937045489357173594843581629522918194318558100736820008663466740344512604648176148395441292408258082272204972751410868214345022070792664588517551904354708505437401083167896485208328776110910864610876705169426718701339232446056967422784813678825716838813406090451039816436848578342416557235378069438423215450894122614565988439271623217433042508173750764005183816827496454339610471644274287313506091637762561499864130228374312088573860827054138082343262456999308353127780263577042567431805121164435052135406433708344897757355138121737479321314896876394272315909628548794589567600816261401005206465748168587877617405247315595757581128120973076837385182666929794057925663168036217868888615578694188246133150272881415689136449325377153814326086861282014119026019813445473071093191192193784866343237334755957258986915897616485014406957299867056844565110954741302779349910948785810865933031357136821118492115233725840622884663438419714695056628338054808993792
./90-34-10-q.cnf,10534660397282952706000440318743096252638212226497195729587904642019418919963424524769862388610824039405268092552415643566448299430948955169731334218636292204069062819530425225979705886126770625881273997236179912097348389940004445589626106871058736294688295968639943560798290409235028845944324987442875691428994903299921565575866716735956637289807808936383494156941165253934403175827987894386642003507916060652476231459791442172697224259091410800982426678217955653792683472864234864527255056544344109696273297001881157619126696094390219451356735872472944673916534777557195313611105034814547819481168940225902291601785643261409289897046418238434289118417874787268053088582464771123222076313837425917897620601192163486087984585695497623244056677565001018673578422436661939119480628859032383084674788850350081999818840304499082784765147769405517443124349942665744470837040351436056756575740161552580069513875244944459863676473517495649972428419862501859029754546171398392786090134421681868006941954330891450503489873663087461010108170827964102449846910222573058743900884224048290491851487438258917661510867030508554252181932433836205085768115815042685492034693084593964094790921589591713155124316446341276345315887863488646685875943066489409126086814606321737039133214598381081154577375142849094824656153644967787497179551251226286260075504450739745325056
./90-34-2-q.cnf,15801990595924429059000660478114644378957318339745793594381856963029128379945136787154793582916236059107902138828623465349672449146423432754597001327954438306103594229295637838969558829190155938821910995854269868146022584910006668384439160306588104442032443952959915341197435613852543268916487481164313537143492354949882348363800075103934955934711713404575241235411747880901604763741981841579963005261874090978714347189687163259045836388637116201473640017326933480689025209296352296790882584816516164544409945502821736428690044141585329177035103808709417010874802166335792970416657552221821729221753410338853437402678464892113934845569627357651433677626812180902079632873697156684833114470756138876846430901788245229131976878543246434866085016347501528010367633654992908679220943288548574627012183275525122999728260456748624177147721654108276164686524913998616706255560527154085134863610242328870104270812867416689795514710276243474958642629793752788544631819257097589179135201632522802010412931496337175755234810494631191515162256241946153674770365333859588115851326336072435737777231157388376492266300545762831378272898650754307628652173722564028238052039626890946142186382384387569732686474669511914517973831795232970028813914599734113689130221909482605558699821897571621731866062714273642236984230467451681245769326876839429390113256676109617987584
./90-34-3-q.cnf,
./90-34-4-q.cnf,6584162748301845441250275199214435157898882641560747330992440401262136824977140327981163992881765024628292557845259777229030187144343096981082083886647682627543164262206515766237316178829231641175796248272612445060842743712502778493516316794411710184180184980399964725498931505771893028715203117151797307143121814562450978484916697959972898306129880585239683848088228283709001984892492433991651252192447537907797644662369651357935765161932131750614016673886222283620427170540146790329534410340215068560170810626175723511954185058993887157097959920295590421197834235973247071006940646759092387175730587641188932251116027038380806185654011399021430699011171742042533180364040481952013797696148391198686012875745102178804990366059686014527535423478125636670986514022913711949675393036895239427921743031468801249886775190311926740478217355878448401952718714166090294273150219647535472859837600970362543446172028090287414797795948434781232767762414063661893596591357123995491306334013551167504338721456807156564681171039429663131317606767477564031154318889108161714938052640030181557407179648911823538444291894067846407613707771147628178605072384401678432521683177871227559244325993494820721952697778963297715822429914680404178672464416555880703804259128951085649458259123988175721610859464280684265410096028104867185737219532016428912547190281712340828160
./90-34-5-q.cnf,13826741771433875426625577918350313831587653547277569395084124842650487332451994688760444385051706551719414371475045532180963393003120503660272376161960133517840644950633683109098363975541386446469172121372486134627769761796255834836384265268264591386778388458839925923547756162120975360301926546018774345000555810581147054818325065715943086442872749229003336080985279395788904168274234111382467629604139829606375053790976267851665106840057476676289435015161066795602897058134308259692022261714451643976358702314969019375103788623887163029905715832620739884515451895543818849114575358194094013069034234046496757727343656780599692989873423937945004467923460658289319678764485012099228975161911621517240627039064714575490479768725340630507824389304063837009071679448118795094318325377480002798635660366084482624762227899655046155004256447344741644100709299748789617973615461259824493005658962037761341236961258989603571075371491713040588812301069533689976552841849960390531743301428457451759111315059295028785830459182802292575766974211702884465424069667127139601369910544063381270555077262714829430733012977542477455988786319410019175070652007243524708295534673529577874413084586339123516100665335822925203227102820828848775212175274767349477988944170797279863862344160375169015382804874989436957361201659020221090048161017234500716349099591595915739136
./90-34-6-q.cnf,
./90-34-7-q.cnf,10534660397282952706000440318743096252638212226497195729587904642019418919963424524769862388610824039405268092552415643566448299430948955169731334218636292204069062819530425225979705886126770625881273997236179912097348389940004445589626106871058736294688295968639943560798290409235028845944324987442875691428994903299921565575866716735956637289807808936383494156941165253934403175827987894386642003507916060652476231459791442172697224259091410800982426678217955653792683472864234864527255056544344109696273297001881157619126696094390219451356735872472944673916534777557195313611105034814547819481168940225902291601785643261409289897046418238434289118417874787268053088582464771123222076313837425917897620601192163486087984585695497623244056677565001018673578422436661939119480628859032383084674788850350081999818840304499082784765147769405517443124349942665744470837040351436056756575740161552580069513875244944459863676473517495649972428419862501859029754546171398392786090134421681868006941954330891450503489873663087461010108170827964102449846910222573058743900884224048290491851487438258917661510867030508554252181932433836205085768115815042685492034693084593964094790921589591713155124316446341276345315887863488646685875943066489409126086814606321737039133214598381081154577375142849094824656153644967787497179551251226286260075504450739745325056
./90-34-8-q.cnf,0
./90-34-9-q.cnf,21069320794565905412000880637486192505276424452994391459175809284038837839926849049539724777221648078810536185104831287132896598861897910339462668437272584408138125639060850451959411772253541251762547994472359824194696779880008891179252213742117472589376591937279887121596580818470057691888649974885751382857989806599843131151733433471913274579615617872766988313882330507868806351655975788773284007015832121304952462919582884345394448518182821601964853356435911307585366945728469729054510113088688219392546594003762315238253392188780438902713471744945889347833069555114390627222210069629095638962337880451804583203571286522818579794092836476868578236835749574536106177164929542246444152627674851835795241202384326972175969171390995246488113355130002037347156844873323878238961257718064766169349577700700163999637680608998165569530295538811034886248699885331488941674080702872113513151480323105160139027750489888919727352947034991299944856839725003718059509092342796785572180268843363736013883908661782901006979747326174922020216341655928204899693820445146117487801768448096580983702974876517835323021734061017108504363864867672410171536231630085370984069386169187928189581843179183426310248632892682552690631775726977293371751886132978818252173629212643474078266429196762162309154750285698189649312307289935574994359102502452572520151008901479490650112
./90-38-1-q.cnf,9833216794563586412673546851935784735036298022939299307168781583307095263130479479561584660765753892309056501504709497493650720759998742605163162921336987682220690190766603552624282836982070138904907035820233050804375677341895210181493956205753667026636235768924408383716640144372091796066391036236477425391131069666654372926428722611299462282232645024821267423670486172847303939590999857696132962476148009082225589850771775932415816021081031148391579524592346793554421027170754778419632028678817742804162114959268959919335413377865994364943800317520245980893344111420651843236172853452463942957926496769489422963444035925426363582247546316515338034444279843981511849171177468823974133839237801383556796808161891370465682737908403319568943393611711617300402448936152764197829955667205002300188525007732305296584847465518905985353179941553213867321747544051090803076055115251757455813997559638894103766934700994444060371813082734246169397955325338762031304723724204334076725878739613333719510890947227507683068690113349249959223767310615400940874261124666454683696734312691588490557613388951952741335630329188408604693014299784211445426253750501036310592228758212403691526726632522911109045957729337890748859687216198746576225690708407364796575729759856194495685515548953551960553885236062678270547772372532452845080552012376342395308201384723242140430805664588067511353033051951079563127029273550636741047528414753724278379206976330772691467683459538197257832531609180524441464227169219328841315551994756822313182488823947157674270829622172653188334722375744697952875247700735768007834158966273900631372298978299531467649956816608065796274447834218681211642518208909130417730177629700505993216
./90-38-10-q.cnf,9833216794563586412673546851935784735036298022939299307168781583307095263130479479561584660765753892309056501504709497493650720759998742605163162921336987682220690190766603552624282836982070138904907035820233050804375677341895210181493956205753667026636235768924408383716640144372091796066391036236477425391131069666654372926428722611299462282232645024821267423670486172847303939590999857696132962476148009082225589850771775932415816021081031148391579524592346793554421027170754778419632028678817742804162114959268959919335413377865994364943800317520245980893344111420651843236172853452463942957926496769489422963444035925426363582247546316515338034444279843981511849171177468823974133839237801383556796808161891370465682737908403319568943393611711617300402448936152764197829955667205002300188525007732305296584847465518905985353179941553213867321747544051090803076055115251757455813997559638894103766934700994444060371813082734246169397955325338762031304723724204334076725878739613333719510890947227507683068690113349249959223767310615400940874261124666454683696734312691588490557613388951952741335630329188408604693014299784211445426253750501036310592228758212403691526726632522911109045957729337890748859687216198746576225690708407364796575729759856194495685515548953551960553885236062678270547772372532452845080552012376342395308201384723242140430805664588067511353033051951079563127029273550636741047528414753724278379206976330772691467683459538197257832531609180524441464227169219328841315551994756822313182488823947157674270829622172653188334722375744697952875247700735768007834158966273900631372298978299531467649956816608065796274447834218681211642518208909130417730177629700505993216
./90-38-2-q.cnf,19666433589127172825347093703871569470072596045878598614337563166614190526260958959123169321531507784618113003009418994987301441519997485210326325842673975364441380381533207105248565673964140277809814071640466101608751354683790420362987912411507334053272471537848816767433280288744183592132782072472954850782262139333308745852857445222598924564465290049642534847340972345694607879181999715392265924952296018164451179701543551864831632042162062296783159049184693587108842054341509556839264057357635485608324229918537919838670826755731988729887600635040491961786688222841303686472345706904927885915852993538978845926888071850852727164495092633030676068888559687963023698342354937647948267678475602767113593616323782740931365475816806639137886787223423234600804897872305528395659911334410004600377050015464610593169694931037811970706359883106427734643495088102181606152110230503514911627995119277788207533869401988888120743626165468492338795910650677524062609447448408668153451757479226667439021781894455015366137380226698499918447534621230801881748522249332909367393468625383176981115226777903905482671260658376817209386028599568422890852507501002072621184457516424807383053453265045822218091915458675781497719374432397493152451381416814729593151459519712388991371031097907103921107770472125356541095544745064905690161104024752684790616402769446484280861611329176135022706066103902159126254058547101273482095056829507448556758413952661545382935366919076394515665063218361048882928454338438657682631103989513644626364977647894315348541659244345306376669444751489395905750495401471536015668317932547801262744597956599062935299913633216131592548895668437362423285036417818260835460355259401011986432
./90-38-3-q.cnf,14749825191845379619010320277903677102554447034408948960753172374960642894695719219342376991148630838463584752257064246240476081139998113907744744382005481523331035286149905328936424255473105208357360553730349576206563516012842815272240934308630500539954353653386612575574960216558137694099586554354716138086696604499981559389643083916949193423348967537231901135505729259270955909386499786544199443714222013623338384776157663898623724031621546722587369286888520190331631540756132167629448043018226614206243172438903439879003120066798991547415700476280368971340016167130977764854259280178695914436889745154234134445166053888139545373371319474773007051666419765972267773756766203235961200758856702075335195212242837055698524106862604979353415090417567425950603673404229146296744933500807503450282787511598457944877271198278358978029769912329820800982621316076636204614082672877636183720996339458341155650402051491666090557719624101369254096932988008143046957085586306501115088818109420000579266336420841261524603035170023874938835650965923101411311391686999682025545101469037382735836420083427929112003445493782612907039521449676317168139380625751554465888343137318605537290089948784366663568936594006836123289530824298119864338536062611047194863594639784291743528273323430327940830827854094017405821658558798679267620828018564513592962302077084863210646208496882101267029549577926619344690543910325955111571292622130586417568810464496159037201525189307295886748797413770786662196340753828993261973327992135233469773733235920736511406244433258979782502083563617046929312871551103652011751238449410850947058448467449297201474935224912098694411671751328021817463777313363695626595266444550758989824
./90-38-4-q.cnf,19666433589127172825347093703871569470072596045878598614337563166614190526260958959123169321531507784618113003009418994987301441519997485210326325842673975364441380381533207105248565673964140277809814071640466101608751354683790420362987912411507334053272471537848816767433280288744183592132782072472954850782262139333308745852857445222598924564465290049642534847340972345694607879181999715392265924952296018164451179701543551864831632042162062296783159049184693587108842054341509556839264057357635485608324229918537919838670826755731988729887600635040491961786688222841303686472345706904927885915852993538978845926888071850852727164495092633030676068888559687963023698342354937647948267678475602767113593616323782740931365475816806639137886787223423234600804897872305528395659911334410004600377050015464610593169694931037811970706359883106427734643495088102181606152110230503514911627995119277788207533869401988888120743626165468492338795910650677524062609447448408668153451757479226667439021781894455015366137380226698499918447534621230801881748522249332909367393468625383176981115226777903905482671260658376817209386028599568422890852507501002072621184457516424807383053453265045822218091915458675781497719374432397493152451381416814729593151459519712388991371031097907103921107770472125356541095544745064905690161104024752684790616402769446484280861611329176135022706066103902159126254058547101273482095056829507448556758413952661545382935366919076394515665063218361048882928454338438657682631103989513644626364977647894315348541659244345306376669444751489395905750495401471536015668317932547801262744597956599062935299913633216131592548895668437362423285036417818260835460355259401011986432
